# Selection function for SDSS Overlap Region z~6 survey (Jiang et al. 2016, arXiv:1610.05369)
# provided by Linhua Jiang
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  418  6.150  -25.10  0.00000  0.0500  0.100
  419  6.150  -25.00  0.00000  0.0500  0.100
  420  6.150  -24.90  0.00000  0.0500  0.100
  421  6.200  -28.30  0.00000  0.0500  0.100
  422  6.200  -28.20  0.00000  0.0500  0.100
  423  6.200  -28.10  0.00000  0.0500  0.100
  424  6.200  -28.00  0.00000  0.0500  0.100
  425  6.200  -27.90  0.00000  0.0500  0.100
  426  6.200  -27.80  0.00000  0.0500  0.100
  427  6.200  -27.70  0.00100  0.0500  0.100
  428  6.200  -27.60  0.00700  0.0500  0.100
  429  6.200  -27.50  0.02100  0.0500  0.100
  430  6.200  -27.40  0.06000  0.0500  0.100
  431  6.200  -27.30  0.13000  0.0500  0.100
  432  6.200  -27.20  0.21700  0.0500  0.100
  433  6.200  -27.10  0.36200  0.0500  0.100
  434  6.200  -27.00  0.49700  0.0500  0.100
  435  6.200  -26.90  0.59400  0.0500  0.100
  436  6.200  -26.80  0.65600  0.0500  0.100
  437  6.200  -26.70  0.63800  0.0500  0.100
  438  6.200  -26.60  0.55300  0.0500  0.100
  439  6.200  -26.50  0.40400  0.0500  0.100
  440  6.200  -26.40  0.23000  0.0500  0.100
  441  6.200  -26.30  0.09100  0.0500  0.100
  442  6.200  -26.20  0.01400  0.0500  0.100
  443  6.200  -26.10  0.00200  0.0500  0.100
  444  6.200  -26.00  0.00000  0.0500  0.100
  445  6.200  -25.90  0.00000  0.0500  0.100
  446  6.200  -25.80  0.00000  0.0500  0.100
  447  6.200  -25.70  0.00000  0.0500  0.100
  448  6.200  -25.60  0.00000  0.0500  0.100
  449  6.200  -25.50  0.00000  0.0500  0.100
  450  6.200  -25.40  0.00000  0.0500  0.100
  451  6.200  -25.30  0.00000  0.0500  0.100
  452  6.200  -25.20  0.00000  0.0500  0.100
  453  6.200  -25.10  0.00000  0.0500  0.100
  454  6.200  -25.00  0.00000  0.0500  0.100
  455  6.200  -24.90  0.00000  0.0500  0.100
  456  6.250  -28.30  0.00000  0.0500  0.100
  457  6.250  -28.20  0.00000  0.0500  0.100
  458  6.250  -28.10  0.00000  0.0500  0.100
  459  6.250  -28.00  0.00000  0.0500  0.100
  460  6.250  -27.90  0.00000  0.0500  0.100
  461  6.250  -27.80  0.00200  0.0500  0.100
  462  6.250  -27.70  0.00600  0.0500  0.100
  463  6.250  -27.60  0.02300  0.0500  0.100
  464  6.250  -27.50  0.06800  0.0500  0.100
  465  6.250  -27.40  0.13900  0.0500  0.100
  466  6.250  -27.30  0.22900  0.0500  0.100
  467  6.250  -27.20  0.35300  0.0500  0.100
  468  6.250  -27.10  0.49200  0.0500  0.100
  469  6.250  -27.00  0.59300  0.0500  0.100
  470  6.250  -26.90  0.63800  0.0500  0.100
  471  6.250  -26.80  0.62100  0.0500  0.100
  472  6.250  -26.70  0.52900  0.0500  0.100
  473  6.250  -26.60  0.37000  0.0500  0.100
  474  6.250  -26.50  0.18900  0.0500  0.100
  475  6.250  -26.40  0.07600  0.0500  0.100
  476  6.250  -26.30  0.01500  0.0500  0.100
  477  6.250  -26.20  0.00100  0.0500  0.100
  478  6.250  -26.10  0.00000  0.0500  0.100
  479  6.250  -26.00  0.00000  0.0500  0.100
  480  6.250  -25.90  0.00000  0.0500  0.100
  481  6.250  -25.80  0.00000  0.0500  0.100
  482  6.250  -25.70  0.00000  0.0500  0.100
  483  6.250  -25.60  0.00000  0.0500  0.100
  484  6.250  -25.50  0.00000  0.0500  0.100
  485  6.250  -25.40  0.00000  0.0500  0.100
  486  6.250  -25.30  0.00000  0.0500  0.100
  487  6.250  -25.20  0.00000  0.0500  0.100
  488  6.250  -25.10  0.00000  0.0500  0.100
  489  6.250  -25.00  0.00000  0.0500  0.100
  490  6.250  -24.90  0.00000  0.0500  0.100
  491  6.300  -28.30  0.00000  0.0500  0.100
  492  6.300  -28.20  0.00000  0.0500  0.100
  493  6.300  -28.10  0.00000  0.0500  0.100
  494  6.300  -28.00  0.00000  0.0500  0.100
  495  6.300  -27.90  0.00200  0.0500  0.100
  496  6.300  -27.80  0.01000  0.0500  0.100
  497  6.300  -27.70  0.03000  0.0500  0.100
  498  6.300  -27.60  0.06600  0.0500  0.100
  499  6.300  -27.50  0.15200  0.0500  0.100
  500  6.300  -27.40  0.25200  0.0500  0.100
