# BOSS color selection function (Ross et al. 2013, ApJ, 773, 14)
# M1450 computed from imag with Beta's template,
# selection function corrected for mean spectroscopic completeness (fsc=0.962)
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  372  2.425  -25.37  0.77643  0.0500  0.100
  373  2.425  -25.27  0.82395  0.0500  0.100
  374  2.425  -25.17  0.78134  0.0500  0.100
  375  2.425  -25.07  0.76258  0.0500  0.100
  376  2.425  -24.97  0.76315  0.0500  0.100
  377  2.425  -24.87  0.69447  0.0500  0.100
  378  2.425  -24.77  0.73882  0.0500  0.100
  379  2.425  -24.67  0.70322  0.0500  0.100
  380  2.425  -24.57  0.69312  0.0500  0.100
  381  2.425  -24.47  0.64743  0.0500  0.100
  382  2.425  -24.37  0.53757  0.0500  0.100
  383  2.425  -24.27  0.56623  0.0500  0.100
  384  2.425  -24.17  0.50274  0.0500  0.100
  385  2.425  -24.07  0.50101  0.0500  0.100
  386  2.425  -23.97  0.48100  0.0500  0.100
  387  2.425  -23.87  0.44685  0.0500  0.100
  388  2.425  -23.77  0.37508  0.0500  0.100
  389  2.425  -23.67  0.37354  0.0500  0.100
  390  2.425  -23.57  0.34536  0.0500  0.100
  391  2.425  -23.47  0.36364  0.0500  0.100
  392  2.425  -23.37  0.32227  0.0500  0.100
  393  2.425  -23.27  0.31910  0.0500  0.100
  394  2.425  -23.17  0.25714  0.0500  0.100
  395  2.425  -23.07  0.15661  0.0500  0.100
  396  2.425  -22.97  0.16190  0.0500  0.100
  397  2.475  -27.32  0.00000  0.0500  0.100
  398  2.475  -27.22  0.00000  0.0500  0.100
  399  2.475  -27.12  0.00000  0.0500  0.100
  400  2.475  -27.02  0.36883  0.0500  0.100
  401  2.475  -26.92  0.85099  0.0500  0.100
  402  2.475  -26.82  0.83348  0.0500  0.100
  403  2.475  -26.72  0.81212  0.0500  0.100
  404  2.475  -26.62  0.81212  0.0500  0.100
  405  2.475  -26.52  0.81962  0.0500  0.100
  406  2.475  -26.42  0.85329  0.0500  0.100
  407  2.475  -26.32  0.86792  0.0500  0.100
  408  2.475  -26.22  0.82453  0.0500  0.100
  409  2.475  -26.12  0.83858  0.0500  0.100
  410  2.475  -26.02  0.82992  0.0500  0.100
  411  2.475  -25.92  0.85830  0.0500  0.100
  412  2.475  -25.82  0.83194  0.0500  0.100
  413  2.475  -25.72  0.84656  0.0500  0.100
  414  2.475  -25.62  0.78855  0.0500  0.100
  415  2.475  -25.52  0.82944  0.0500  0.100
  416  2.475  -25.42  0.81789  0.0500  0.100
  417  2.475  -25.32  0.78191  0.0500  0.100
  418  2.475  -25.22  0.75555  0.0500  0.100
  419  2.475  -25.12  0.78239  0.0500  0.100
  420  2.475  -25.02  0.76960  0.0500  0.100
  421  2.475  -24.92  0.68119  0.0500  0.100
  422  2.475  -24.82  0.63935  0.0500  0.100
  423  2.475  -24.72  0.62876  0.0500  0.100
  424  2.475  -24.62  0.68629  0.0500  0.100
  425  2.475  -24.52  0.62213  0.0500  0.100
  426  2.475  -24.42  0.61164  0.0500  0.100
  427  2.475  -24.32  0.51429  0.0500  0.100
  428  2.475  -24.22  0.51717  0.0500  0.100
  429  2.475  -24.12  0.45445  0.0500  0.100
  430  2.475  -24.02  0.47859  0.0500  0.100
  431  2.475  -23.92  0.42530  0.0500  0.100
  432  2.475  -23.82  0.36190  0.0500  0.100
  433  2.475  -23.72  0.34257  0.0500  0.100
  434  2.475  -23.62  0.30707  0.0500  0.100
  435  2.475  -23.52  0.34036  0.0500  0.100
  436  2.475  -23.42  0.26830  0.0500  0.100
  437  2.475  -23.32  0.26282  0.0500  0.100
  438  2.475  -23.22  0.20808  0.0500  0.100
  439  2.475  -23.12  0.19606  0.0500  0.100
  440  2.475  -23.02  0.11217  0.0500  0.100
  441  2.525  -27.37  0.00000  0.0500  0.100
  442  2.525  -27.27  0.00000  0.0500  0.100
  443  2.525  -27.17  0.00000  0.0500  0.100
  444  2.525  -27.07  0.39211  0.0500  0.100
  445  2.525  -26.97  0.86734  0.0500  0.100
  446  2.525  -26.87  0.87013  0.0500  0.100
  447  2.525  -26.77  0.85397  0.0500  0.100
  448  2.525  -26.67  0.77152  0.0500  0.100
  449  2.525  -26.57  0.81299  0.0500  0.100
  450  2.525  -26.47  0.83588  0.0500  0.100
  451  2.525  -26.37  0.86474  0.0500  0.100
  452  2.525  -26.27  0.82876  0.0500  0.100
  453  2.525  -26.17  0.82395  0.0500  0.100
  454  2.525  -26.07  0.84396  0.0500  0.100
  455  2.525  -25.97  0.80337  0.0500  0.100
  456  2.525  -25.87  0.85406  0.0500  0.100
  457  2.525  -25.77  0.81058  0.0500  0.100
  458  2.525  -25.67  0.84964  0.0500  0.100
  459  2.525  -25.57  0.80240  0.0500  0.100
  460  2.525  -25.47  0.80962  0.0500  0.100
  461  2.525  -25.37  0.75219  0.0500  0.100
  462  2.525  -25.27  0.77249  0.0500  0.100
  463  2.525  -25.17  0.72516  0.0500  0.100
  464  2.525  -25.07  0.74391  0.0500  0.100
  465  2.525  -24.97  0.66551  0.0500  0.100
  466  2.525  -24.87  0.64550  0.0500  0.100
  467  2.525  -24.77  0.60192  0.0500  0.100
  468  2.525  -24.67  0.49216  0.0500  0.100
  469  2.525  -24.57  0.60548  0.0500  0.100
  470  2.525  -24.47  0.62145  0.0500  0.100
  471  2.525  -24.37  0.55921  0.0500  0.100
  472  2.525  -24.27  0.48100  0.0500  0.100
  473  2.525  -24.17  0.43223  0.0500  0.100
  474  2.525  -24.07  0.33987  0.0500  0.100
  475  2.525  -23.97  0.32852  0.0500  0.100
  476  2.525  -23.87  0.35469  0.0500  0.100
  477  2.525  -23.77  0.37970  0.0500  0.100
  478  2.525  -23.67  0.37335  0.0500  0.100
  479  2.525  -23.57  0.31563  0.0500  0.100
  480  2.525  -23.47  0.25012  0.0500  0.100
  481  2.525  -23.37  0.22607  0.0500  0.100
  482  2.525  -23.27  0.20471  0.0500  0.100
  483  2.525  -23.17  0.14738  0.0500  0.100
  484  2.525  -23.07  0.13189  0.0500  0.100
  485  2.575  -27.40  0.00000  0.0500  0.100
  486  2.575  -27.30  0.00000  0.0500  0.100
  487  2.575  -27.20  0.00000  0.0500  0.100
  488  2.575  -27.10  0.46012  0.0500  0.100
