# Glikman et al. 2011 completeness in NDWFS field (1.71deg2) including spectroscopic incompleteness
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  390  3.560  -22.54  0.00000  0.0200  0.050
  391  3.560  -22.49  0.00000  0.0200  0.050
  392  3.560  -22.44  0.00000  0.0200  0.050
  393  3.560  -22.39  0.00000  0.0200  0.050
  394  3.560  -22.34  0.00248  0.0200  0.050
  395  3.560  -22.29  0.00627  0.0200  0.050
  396  3.560  -22.24  0.01011  0.0200  0.050
  397  3.560  -22.19  0.01313  0.0200  0.050
  398  3.560  -22.14  0.01471  0.0200  0.050
  399  3.560  -22.09  0.01447  0.0200  0.050
  400  3.560  -22.04  0.01243  0.0200  0.050
  401  3.560  -21.99  0.00945  0.0200  0.050
  402  3.560  -21.94  0.00637  0.0200  0.050
  403  3.560  -21.89  0.00374  0.0200  0.050
  404  3.560  -21.84  0.00187  0.0200  0.050
  405  3.580  -26.84  0.00000  0.0200  0.050
  406  3.580  -26.79  0.00000  0.0200  0.050
  407  3.580  -26.74  0.00000  0.0200  0.050
  408  3.580  -26.69  0.00000  0.0200  0.050
  409  3.580  -26.64  0.00000  0.0200  0.050
  410  3.580  -26.59  0.00000  0.0200  0.050
  411  3.580  -26.54  0.00000  0.0200  0.050
  412  3.580  -26.49  0.00000  0.0200  0.050
  413  3.580  -26.44  0.00000  0.0200  0.050
  414  3.580  -26.39  0.00000  0.0200  0.050
  415  3.580  -26.34  0.00000  0.0200  0.050
  416  3.580  -26.29  0.00000  0.0200  0.050
  417  3.580  -26.24  0.00000  0.0200  0.050
  418  3.580  -26.19  0.00000  0.0200  0.050
  419  3.580  -26.14  0.00000  0.0200  0.050
  420  3.580  -26.09  0.00000  0.0200  0.050
  421  3.580  -26.04  0.00000  0.0200  0.050
  422  3.580  -25.99  0.00000  0.0200  0.050
  423  3.580  -25.94  0.00000  0.0200  0.050
  424  3.580  -25.89  0.00000  0.0200  0.050
  425  3.580  -25.84  0.00000  0.0200  0.050
  426  3.580  -25.79  0.00000  0.0200  0.050
  427  3.580  -25.74  0.00000  0.0200  0.050
  428  3.580  -25.69  0.00000  0.0200  0.050
  429  3.580  -25.64  0.00000  0.0200  0.050
  430  3.580  -25.59  0.00000  0.0200  0.050
  431  3.580  -25.54  0.00000  0.0200  0.050
  432  3.580  -25.49  0.00000  0.0200  0.050
  433  3.580  -25.44  0.00000  0.0200  0.050
  434  3.580  -25.39  0.00000  0.0200  0.050
  435  3.580  -25.34  0.00000  0.0200  0.050
  436  3.580  -25.29  0.00000  0.0200  0.050
  437  3.580  -25.24  0.00000  0.0200  0.050
  438  3.580  -25.19  0.00000  0.0200  0.050
  439  3.580  -25.14  0.00000  0.0200  0.050
  440  3.580  -25.09  0.00000  0.0200  0.050
  441  3.580  -25.04  0.00000  0.0200  0.050
  442  3.580  -24.99  0.00000  0.0200  0.050
  443  3.580  -24.94  0.00000  0.0200  0.050
  444  3.580  -24.89  0.00000  0.0200  0.050
  445  3.580  -24.84  0.00000  0.0200  0.050
  446  3.580  -24.79  0.00000  0.0200  0.050
  447  3.580  -24.74  0.00000  0.0200  0.050
  448  3.580  -24.69  0.00000  0.0200  0.050
  449  3.580  -24.64  0.00000  0.0200  0.050
  450  3.580  -24.59  0.00000  0.0200  0.050
  451  3.580  -24.54  0.00000  0.0200  0.050
  452  3.580  -24.49  0.00000  0.0200  0.050
  453  3.580  -24.44  0.00000  0.0200  0.050
  454  3.580  -24.39  0.00000  0.0200  0.050
  455  3.580  -24.34  0.00000  0.0200  0.050
  456  3.580  -24.29  0.00000  0.0200  0.050
  457  3.580  -24.24  0.00000  0.0200  0.050
