# counter  z     Mi(z=2) p      area     sample
      532  2.218 -25.58 0.31924 2236.00  1
      533  2.218 -25.85 0.35000 2236.00  1
      534  2.218 -25.14 0.29070 2236.00  1
      535  2.218 -25.43 0.26714 2236.00  1
      536  2.218 -24.36 0.11155 2236.00  1
      537  2.218 -24.60 0.12798 2236.00  1
      538  2.218 -27.78 0.26110 2236.00  1
      539  2.218 -25.80 0.40690 2236.00  1
      540  2.218 -26.76 0.41360 2236.00  1
      541  2.218 -25.51 0.27620 2236.00  1
      542  2.218 -25.13 0.27720 2236.00  1
      543  2.218 -24.75 0.14737 2236.00  1
      544  2.218 -26.49 0.44145 2236.00  1
      545  2.218 -26.11 0.46320 2236.00  1
      546  2.218 -25.01 0.22860 2236.00  1
      547  2.218 -24.88 0.20818 2236.00  1
      548  2.219 -27.45 0.38860 2236.00  1
      549  2.219 -24.18 0.05699 2236.00  1
      550  2.219 -25.30 0.25870 2236.00  1
      551  2.219 -24.79 0.14630 2236.00  1
      552  2.219 -25.05 0.27720 2236.00  1
      553  2.219 -26.13 0.48155 2236.00  1
      554  2.219 -25.59 0.33520 2236.00  1
      555  2.219 -24.40 0.10347 2236.00  1
      556  2.219 -27.73 0.34512 2236.00  1
      557  2.219 -25.78 0.35193 2236.00  1
      558  2.219 -25.71 0.40330 2236.00  1
      559  2.219 -25.89 0.34185 2236.00  1
      560  2.219 -25.51 0.26557 2236.00  1
      561  2.219 -25.66 0.36297 2236.00  1
      562  2.219 -26.28 0.54199 2236.00  1
      563  2.219 -24.20 0.05921 2236.00  1
      564  2.219 -25.67 0.35720 2236.00  1
      565  2.219 -25.39 0.25710 2236.00  1
      566  2.219 -27.33 0.47000 2236.00  1
      567  2.219 -24.45 0.08780 2236.00  1
      568  2.219 -24.50 0.08780 2236.00  1
      569  2.219 -24.66 0.16489 2236.00  1
      570  2.219 -25.49 0.26888 2236.00  1
      571  2.219 -24.66 0.16960 2236.00  1
      572  2.219 -25.16 0.28131 2236.00  1
      573  2.219 -24.73 0.16042 2236.00  1
      574  2.219 -24.88 0.24070 2236.00  1
      575  2.219 -25.53 0.25319 2236.00  1
      576  2.219 -24.57 0.13680 2236.00  1
      577  2.219 -25.45 0.24742 2236.00  1
      578  2.219 -25.76 0.40690 2236.00  1
